chatId,authorName,avatar,content,attachments,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1418768416977981552,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Hey, all! Some things that you could work on tomorrow:
* Star Trek is close to playable! We can't finish it until the capacitors in the Marco order arrive, but we can get close! The backglass, when we're ready for it, is wrapped up in padding and tucked in a corner.  I think Ken said it was tricky to get in, so we should look at what was making it sticky and fix it. Oh, and the adjustible feet are pretty rusty, so they may need cleaning or replacement. I think there's some iin the pinball parts box on the right shelf, and there are spare legs around too.
* Trade Winds is also close. The only things I know that t needs: 1) the kickout at the bottom, 2) getting the score motor working properly, c) figuring out what kind of glass it needs and ordering it from either a local supplier or somebody who will ship at reasonable price.
* Star Trip's left flipper coil melted. The replacement is behind the metal door at the bottom, along with the manual. It would be good to see if we can figure out why it stuck on. Also, the GI lighting doesn't work and I'm not sure why, but I suspect a bad transistor.
* Hyperball failed during the open house. The ball lift stopped working. As I mention in my notes above, one thing that can cause that is a simple connector problem.
* We still need a gift shop. I'm thinking something portable we can set up for open houses and pop-ups. The items are on the top shelf in the blue bin and nearby. I have [some prices](https://docs.google.com/spreadsheets/d/1N3b2X9-6FEpq-j53Jl1VxLkp740Nb5_MzPM0YMmKjWk/edit?gid=0#gid=0).",,2025/09/19 20:19,,,
1418768658519425096,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"But generally do something you'll find fun, educaional, or satisfyiing. If you're stuck, feel free to DM or call and I'll get back ASAP. And thanks so much for carrying on in my absence!",,2025/09/19 20:20,,,
1418959036270907572,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Sounds good, we should get there at the same time then",,2025/09/20 08:56,,,
1418965070725124116,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Almost there @Ignatz Mouse , just walking over with a wagon. Underestimated how much it would slow me down",https://media.discordapp.net/attachments/1408180474853064798/1418965070406488094/PXL_20250920_141939369.jpg?ex=693392f3&is=69324173&hm=409b20e1041f109a4b47cc5332322b4fffd54fc29352e7d2fc10b854f1f2bd40&,2025/09/20 09:20,,,
1418966185424191579,.ignatzmouse,https://cdn.discordapp.com/avatars/596809495536074752/6f16cdfea048ba194897179323092e53.png,"I'm upstairs, lmk when you need in",,2025/09/20 09:25,,,
1418983889669456075,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,"How late are people sticking around today? Depending on that I may or may not be coming in. I started an evening cleaning gig and didn’t get home until 3am, so I’m still resting/sleeping rn.",,2025/09/20 10:35,,,
1418983899564085279,.ignatzmouse,https://cdn.discordapp.com/avatars/596809495536074752/6f16cdfea048ba194897179323092e53.png,Hey @William Pietri I can't seem to find replacement bulbs. So we have them?,,2025/09/20 10:35,,,
1418984150853095545,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Light bulbs? Electronics board, lower left corner, in bins.",,2025/09/20 10:36,Hey @William Pietri I can't seem to find replacement bulbs. So we have them?,2025-09-20T15:35:25.102000+00:00,.ignatzmouse
1418984399051030600,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,#47 is our standard. There's another box of 100 if you run out.,,2025/09/20 10:37,,,
1418984427232690297,.ignatzmouse,https://cdn.discordapp.com/avatars/596809495536074752/6f16cdfea048ba194897179323092e53.png,Thank you,,2025/09/20 10:37,,,
1418984477874585631,.ignatzmouse,https://cdn.discordapp.com/avatars/596809495536074752/6f16cdfea048ba194897179323092e53.png,,https://media.discordapp.net/attachments/1408180474853064798/1418984477631451136/image0.gif?ex=6933a506&is=69325386&hm=2ffae94857b062c37d37f05e54f35f3340b8b8f4c9a09d31d1f108a6daaf323c&,2025/09/20 10:37,,,
1418987067211387042,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,We'll be here a while,,2025/09/20 10:48,,,
1418987650865565707,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,I also didn't get home til 3am haha I was at the empty bottle for a show.,,2025/09/20 10:50,,,
1418987743039590410,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,Good excuse to be up that late!,,2025/09/20 10:50,,,
1418999715000750202,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,Trade Winds score wheel solenoid sketchy. Seems to have burned off the sheathing. Though it WAS pulling when we turned the machine on and started a game.  This is an AC solenoid receiving about 29V.  It was getting continually activated. Perhaps a playfield short constantly trying to score,,2025/09/20 11:38,,,
1418999959847702679,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,40 mm height not including core sleeve. 43 mm with sleeve.,https://media.discordapp.net/attachments/1408180474853064798/1418999959625142514/IMG_1655.jpg?ex=6933b372&is=693261f2&hm=4c8ed2c38b858a414e4e7c7769c91997450bd6c3d01732fe95af128f251cb921&,2025/09/20 11:39,,,
1419001179278676153,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"One way to check the health of a coil is by measuring resistance. Here are a couple of charts:
 *https://flippers.com/coil-resistance.html
* https://pinballmedic.net/coilchart.html

That machine is actually a reskinned 1941 Exhibit Supply Company Sky Blazer: https://www.ipdb.org/machine.cgi?id=2190

If it's actually bad, the best source for old coils is Pinball Resource: https://www.pbresource.com/

If you can't figure out the exact match, you can email them with what details you have and they may be able to name it.",,2025/09/20 11:44,,,
1419002936549314621,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,If the sheathing is gone then do we ALWAYS conclude unhealthy?   Or is it a thing to re-sheathe?,,2025/09/20 11:51,,,
1419015666421469265,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,It's just paper. You can rewrap no problem.,,2025/09/20 12:41,If the sheathing is gone then do we ALWAYS conclude unhealthy?   Or is it a thing to re-sheathe?,2025-09-20T16:51:03.873000+00:00,brianboonstra
1419028536563335200,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,I'm grabbing some lunch now. Anyone else thinking of coming in today? I'll be back in an hour ish,,2025/09/20 13:32,,,
1419029085585412248,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,"I’m hoping to be in still if anyone is gonna be there in about an hour or so.

All good if not, I’ll be in on Wednesday and Saturday next week.",,2025/09/20 13:34,,,
1419029270382121202,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Also, nice work team. We got trade winds more or less back, and star trek had some of those switches and lights fixed",,2025/09/20 13:35,,,
1419029417820164157,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Yeah I'll be there in an hour,,2025/09/20 13:36,,,
1419030770223157318,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"New iron, fume extractor, and flux all came in handy. Does anyone know if the spool of solder and the resoldering pump were delivered yet?",,2025/09/20 13:41,,,
1419030910334140561,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Those are en route. Should be there for next time.,,2025/09/20 13:42,"New iron, fume extractor, and flux all came in handy. Does anyone know if the spool of solder and the resoldering pump were delivered yet?",2025-09-20T18:41:39.938000+00:00,junkybrassmonkey
1419048640617644203,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,"Hey yall 👋 I think I’m down for the count today. Thursday I started the cleaning gig, then went to a concert and moshed the whole time, then worked late last night. OOOF. I’ll be there on Wednesday and Saturday though!",,2025/09/20 14:52,,,
1419051766099476650,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Good luck recovering!,,2025/09/20 15:05,,,
1419051858550325290,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Is there something happening Wednesday?,,2025/09/20 15:05,,,
1419054682617286770,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,"Oh whoops, nope!",,2025/09/20 15:16,,,
1419054792965099644,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"You're welcome to come in anyhow, of course.",,2025/09/20 15:17,,,
1419054971772735518,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,Disregard! But I’ll still be there on the 27th. Pre-birthday celebration working on machines 🤓,,2025/09/20 15:17,,,
1419055339839684628,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,"I’ll be at the shop later that evening as my first stop for my birthday bar crawl. All are welcome. Thanks again, William, for allowing me to have guests!",https://media.discordapp.net/attachments/1408180474853064798/1419055334194024608/Bridgeport_Birthday_Bar_Crawl_Invite_1.png?ex=69333e44&is=6931ecc4&hm=2435f101a48e59cb1040634002c84ac83867ed5fdff4ae798df019b4f4c34889&,2025/09/20 15:19,,,
1419056514387280063,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,For sure! I think any regular volunteer should feel free to use the space for anything that advances our mission. Exposing your friends/colleagues/polycule/knitting circle to pinball sure sounds to me like it fits.,,2025/09/20 15:23,,,
1419068192160223343,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Currently working on getaway. Noticed on Wednesday the kickback wasn't working. In test mode, over half the solenoids weren't firing. Checked the fuses and 1 was blown and the rest were all the wrong values (some lower, some way higher). That's where I'm at rn, also some other interesting stuff came up in test mode, such as stuck switches and optos",,2025/09/20 16:10,,,
1419068502228078612,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Oh wow! It was good until recently. Thanks for catching that. Was the blown one too low?,,2025/09/20 16:11,,,
1419068848082256043,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Also it sounds like we should make a post-acquisition checklist. That one was supposedly working so we just put it into service. But it failed pretty quickly needing board work.,,2025/09/20 16:12,,,
1419068954772508812,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Just checked, I was mistaken. They were all too high (except two that are og). One was even 10A where it should have been 3 😬",,2025/09/20 16:13,,,
1419069179209846906,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"They're the fuses on the power driver board, which is a board that commonly fails with the caps and the rectifiers. I can see that there are some non-og rectifiers that were changed at some point (which is probably a good thing)",,2025/09/20 16:14,,,
1419069272940089515,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Oh what board work did you do?,,2025/09/20 16:14,,,
1419069665581469886,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,There was a bad trace on the power driver board between the CPU input and one of the ICs that handled general illumination. Let me see if I can find the video Skip sent us about the work.,,2025/09/20 16:16,,,
1419070017361940510,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Stuffs working again with the new fuse, except for one solenoid with the diverter I think. And the test mode mentioned an error. That'll have to be for next time",,2025/09/20 16:17,,,
1419070649678430421,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,,https://media.discordapp.net/attachments/1408180474853064798/1419070649724305428/PXL_20250920_203907599.jpg?ex=69334c87&is=6931fb07&hm=4fa91fcf18a2ce9cbe5884cb2771789cc894e5bc44bb274cfbec00042bfaca69&,2025/09/20 16:20,,,
1419070670058291210,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Oh yeah and it gets stuck here,,2025/09/20 16:20,,,
1419070895284162650,kg4cyx,https://cdn.discordapp.com/avatars/317571308571590661/3bd0fc4dd56cb9bee7c958a4b3b9ba85.png,"Lol what on earth is hanging it there

Oh wait, is the ball magnetized?",,2025/09/20 16:21,,,
1419071132971176121,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"No, the rubber from the sling and the metal. The lane is too narrow",,2025/09/20 16:22,,,
1419071166106173493,kg4cyx,https://cdn.discordapp.com/avatars/317571308571590661/3bd0fc4dd56cb9bee7c958a4b3b9ba85.png,"I remember reading that on some games there will be random nonsense hang ups that can be traced to that, and Getaway has that magna-yeet",,2025/09/20 16:22,,,
1419071171713957971,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,I couldn't get a good angle to have both pictured,,2025/09/20 16:22,,,
1419071192110989383,kg4cyx,https://cdn.discordapp.com/avatars/317571308571590661/3bd0fc4dd56cb9bee7c958a4b3b9ba85.png,Ahhhh,,2025/09/20 16:22,,,
1419071205008474154,kg4cyx,https://cdn.discordapp.com/avatars/317571308571590661/3bd0fc4dd56cb9bee7c958a4b3b9ba85.png,That'll do it,,2025/09/20 16:22,,,
1419071302450544670,kg4cyx,https://cdn.discordapp.com/avatars/317571308571590661/3bd0fc4dd56cb9bee7c958a4b3b9ba85.png,I thought it was stuck in the wire ramp,,2025/09/20 16:22,,,
1419071362852585482,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Oh it does look like that lol,,2025/09/20 16:22,,,
1419071650846085231,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Someone must have mistakenly installed a Bram Stoker's Dracula rom, I hear that can cause random floating ghost balls",,2025/09/20 16:24,,,
1419080554489577512,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,,https://media.discordapp.net/attachments/1408180474853064798/1419080553780744265/IMG_5415.mp4?ex=693355c1&is=69320441&hm=d13cce2a579122409ad951b812f06125a0a20aafe3ac90a298f5a10ed653f9d0&,2025/09/20 16:59,,,
1419080679811186729,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,There is what the repair guy said about The Getaway's power board.,,2025/09/20 16:59,,,
1419084056338890773,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"I wonder what would make the fuse blow though, since it was supposed to be 3A, but even a 5A fuse blew",,2025/09/20 17:13,,,
1419091622137823264,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,An excellent mystery. We'll have to see what else is on that fuse.,,2025/09/20 17:43,,,
1419101580728336525,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,On Trade Winds we did not work on the lockout for the lower playfield.  So that is likely still on the list.  We did have a stuck playfield switch for a while that was triggering a score wheel solenoid continuously.  This and similar incidence probably are what caused it to burn off the sheathing.  But in the end the solenoid seemed good enough to reinstall.  I learned a bit about AC solenoids…namely that when activated they ALWAYS work to draw the core into the interior. They are not directional with voltage (obviously),,2025/09/20 18:23,,,
1420837087694815385,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"The Marco order with the capacitors and diodes arrived, probably in the mailroom.",,2025/09/25 13:19,,,
1420840167987740823,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Awesome. What diodes were they again?,,2025/09/25 13:31,,,
1420840292134686783,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,,https://media.discordapp.net/attachments/1408180474853064798/1420840291870441503/image.png?ex=6933cde3&is=69327c63&hm=77709d2fd5cd22021b1e7f1cff0b154a00d95dfe65303f82d3c58ff68b2be328&,2025/09/25 13:32,,,
1420840849037594687,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Also for Star Trek, I think?",,2025/09/25 13:34,,,
1420862712098848779,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Oh, probably for the switches. Was the cap kit included or no, because of the missing items",,2025/09/25 15:01,,,
1420863168716079154,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"It says it was, but we'll see if they made substitutions.",,2025/09/25 15:02,,,
1420922256619471011,.ignatzmouse,https://cdn.discordapp.com/avatars/596809495536074752/6f16cdfea048ba194897179323092e53.png,"I won't be in on Saturday, I'm in Memphis gaming",,2025/09/25 18:57,,,
1420927836444819507,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,I plan on being there. Anyone else think they can make it?,,2025/09/25 19:19,,,
1421180740305027152,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Brian will be there as well.,,2025/09/26 12:04,,,
1421181583897133167,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Sorry I can't be there! But I'm being adequately punished with multiple days of meetings where we keep getting reprimanded by the facilitator for ""solutioning"".",,2025/09/26 12:08,,,
1421181760338661576,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,“Solutioning” sounds like lingo used in Severance or Office Space,,2025/09/26 12:08,,,
1421181845869035580,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"I'm in a Silicon Valley office, so you are spot on.",,2025/09/26 12:09,,,
1421182263244095548,dianskaaa8203,https://cdn.discordapp.com/avatars/693852208911089684/7a95455ce806647d2059a4f0d8645a65.png,https://tenor.com/view/severance-mark-s-gif-12484533603517447045,,2025/09/26 12:10,,,
1421251474452906035,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,As William notes I will be there tomorrow. Probably around 10,,2025/09/26 16:45,,,
1421553237735116871,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,"We need a safer stool.  No accidents yet, but a couple wobbles",https://media.discordapp.net/attachments/1408180474853064798/1421553237458288731/IMG_1663.jpg?ex=6933c2de&is=6932715e&hm=35054487ba01faa24ac129642493f0be884bdddfc8e1292ea085befb88833ae4&,2025/09/27 12:45,,,
1421553542245777549,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Oh, how so? That's meant to be a step for kids playing pinball.",,2025/09/27 12:46,,,
1421553876645183610,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,It’s ok for that.  Not for standing on without a machine in front of you.  Caleb and I were using it the latter way,,2025/09/27 12:47,,,
1421554160922263602,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Ah, I don't know that it's rated for adults. So we want something for the workshop? How high do you need to reach?",,2025/09/27 12:48,,,
1421554172700135534,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Haha yeah, not for reaching tall shelves. I see",,2025/09/27 12:48,,,
1421554305185480755,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,,https://media.discordapp.net/attachments/1408180474853064798/1421554304937885776/image0.jpg?ex=6933c3dd&is=6932725d&hm=69c079ca24e722bc8864f38cd6c73dcf44eba81c1cc4f6869b512ea85d92df9b&,2025/09/27 12:49,,,
1421554366397157387,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Probably these folding step ones would be good enough, or if we want one with two steps",,2025/09/27 12:49,,,
1421554400601702410,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,We don't need a rugged ladder or anything,,2025/09/27 12:49,,,
1421554972100657213,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,I'll get something. How much additional height is needed?,,2025/09/27 12:51,,,
1421556961660371125,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"12 inches, give or take",,2025/09/27 12:59,,,
1421557610892759071,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Ordered!,,2025/09/27 13:02,,,
1421557764790030336,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"I got something with more steps, as we may want it for placing the cameras.",,2025/09/27 13:03,,,
1421561038704480348,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"All of star trek's playfield cermaic caps have been replaced where they were missing. The switches seem to be registering good now. Tested before just to make sure, and sure enough the ones that were missing were very intermittent/mostly not registering (stand-ups, pops, star rollover)",,2025/09/27 13:16,,,
1421563617068716032,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Fantastic!,,2025/09/27 13:26,,,
1421569273997820104,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Yeah all seems good on the star trek front. What's left on the to do list for it besides overall cosmetics? I know the playfield is functionally rough with the cavities. Some bulbs are out. We have the cap kit for the sound board. Anything else?,,2025/09/27 13:48,,,
1421569763691204609,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"let's not worry about playfield roughness for now. The only other thing on my list is the backglass. It's wrapped up in a moving blanket, but I think Ken said it was a very tight fit, suggesting that something was wrong about the frame or lock mechanism.",,2025/09/27 13:50,,,
1421569820901507142,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Just had a funny thought that it was pretty serendipitous that the former operator didn't snip that last capacitor. Otherwise we probably wouldn't have known (or at least right away) that all those caps were missing,,2025/09/27 13:50,,,
1421569905253416990,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"Good to know, I didn't know that about the back glass",,2025/09/27 13:51,,,
1421570406338531513,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"But yeah, after those items I'd just make sure it's playable. If it is, we can put it out in the hall by the game room for now. Then Star Trip can come in for fixes to the burned coil and missing GI.",,2025/09/27 13:53,,,
1421576320869204070,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,Trade Winds secondary score wheel connected to the lockout   The motor assembly. has a stripped gear. Next week we will also test if the motor runs,"https://media.discordapp.net/attachments/1408180474853064798/1421576320092999854/IMG_1664.jpg?ex=69332f9e&is=6931de1e&hm=e990555cf2a3167daf9a5e6582058822cee6070dfd13ad6c9630ba993986b944&
https://media.discordapp.net/attachments/1408180474853064798/1421576320651104386/IMG_1665.jpg?ex=69332f9e&is=6931de1e&hm=afbd8066ff059ac5ab7ddf1fd36c92817f7a095d4e93c8dc020998cfc261754f&",2025/09/27 14:16,,,
1421576600541073410,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Hey, excellent! I have seen the motor run but spin endlessly, and the stripped gear would explain why.  If you can get measurements I can see about finding a replacement.",,2025/09/27 14:17,,,
1422297994178461787,brianboonstra,https://cdn.discordapp.com/avatars/817456657868783666/bd0ad7c29d51e0747740621a0e527df6.png,"For The Getaway, I recall it stopped working at the last open house.  @Caleb told me William tried the ""easy fix"" we hoped would work, but (a) I don't recall what that was supposed to be; and (b) it didn't work anyway.  We talked about teh fuse situation a bit but did not really do anything with the machine on Saturday",,2025/09/29 14:04,,,
1422300436089540619,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Ok. I'll take a look at both in and Hyperball this week to see if I can get them going before Friday.,,2025/09/29 14:14,,,
1422302253515145246,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"@Caleb, what was the easy fix?",,2025/09/29 14:21,,,
1422306674739511418,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"I think getaway is working well. Maybe I didn't explain it well on Saturday. I think it's fine now, but it's something to keep an eye on if that fuse blows again. As of now the solenoids are all firing. The test mode had some weird error reports listed but none that I could find affected play (but I also usually don't get very far in that game). Something about the diverter if I remember correctly",,2025/09/29 14:38,,,
1422306974934106212,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,"I guess I wouldn't call it a ""fix"" but I had just mentioned last last Saturday in the chat I changed a blown fuse on the power driver board",,2025/09/29 14:40,,,
1422325713486217306,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,Thanks!,,2025/09/29 15:54,,,
1422621461121859604,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Stopped by this morning to drop off some stuff and collect packages. The solder had arrived, so I brought that in. Did anybody see a package with a claw?",,2025/09/30 11:29,,,
1422621466888896565,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,,https://media.discordapp.net/attachments/1408180474853064798/1422621466540773487/41ERrM-uZCL.png?ex=6933b13c&is=69325fbc&hm=ca4145b4677fd74415d169098d7b67ca339683221c17f009a79379c9305e6267&,2025/09/30 11:29,,,
1422626346554884272,junkybrassmonkey,https://cdn.discordapp.com/avatars/476509698904817676/28d8c23f08392952e12ccee4e4041684.png,Oh yeah I unpacked it. It's on the wall in the shop,,2025/09/30 11:49,,,
1422626524699299970,william_pietri_95978,https://cdn.discordapp.com/avatars/1408520772284190831/8884ff26b7b9dd6ea78efa1b7800d838.png,"Ah, great! When you can, please announce new placements here with a photo. I'll do that next I'm in.",,2025/09/30 11:49,,,
